geração,radius,energia,pontos,velocidade,percepcao,distance,meanDistance
38,0.084358,10.087314,52.000000,0.939928,0.743482,0.030971,0.023546
38,0.085865,15.929248,47.000000,0.950276,0.735940,0.017174,0.023546
38,0.086361,18.049122,43.000000,0.933487,0.717210,0.012608,0.023546
38,0.084098,10.097367,39.000000,0.940171,0.741208,0.030526,0.023546
38,0.084425,10.143670,25.000000,0.932767,0.720274,0.021254,0.023546
38,0.087398,11.906789,25.000000,0.944502,0.732613,0.015934,0.023546
39,0.086241,21.783895,66.000000,0.942794,0.723947,0.000000,0.025489
39,0.085029,9.802008,64.000000,0.947450,0.744005,0.028237,0.025489
39,0.084124,27.960302,60.000000,0.934404,0.734444,0.026289,0.025489
39,0.082229,12.128365,57.000000,0.925236,0.721627,0.043891,0.025489
39,0.085022,13.888050,57.000000,0.937731,0.720230,0.014001,0.025489
39,0.084647,21.989765,55.000000,0.928107,0.735007,0.025713,0.025489
39,0.085806,15.802364,45.000000,0.943108,0.731327,0.010206,0.025489
39,0.084894,17.955482,44.000000,0.930709,0.720990,0.018476,0.025489
39,0.084820,11.978331,30.000000,0.928482,0.716611,0.022159,0.025489
39,0.082725,6.089970,22.000000,0.927022,0.733712,0.040425,0.025489
40,0.086241,13.975522,67.000000,0.942794,0.723947,0.000000,0.019273
40,0.083919,22.076752,65.000000,0.943653,0.728396,0.023893,0.019273
40,0.085102,16.175814,61.000000,0.925170,0.722822,0.021037,0.019273
40,0.084944,21.940615,59.000000,0.954081,0.729322,0.018465,0.019273
40,0.084282,16.159111,54.000000,0.931686,0.711521,0.027363,0.019273
40,0.086851,11.847589,53.000000,0.954297,0.732721,0.017022,0.019273
40,0.085294,20.156776,46.000000,0.926425,0.721388,0.019184,0.019273
40,0.085365,23.992241,44.000000,0.945651,0.734528,0.016119,0.019273
40,0.085952,8.106500,29.000000,0.928885,0.727702,0.014962,0.019273
40,0.084935,6.086312,22.000000,0.936850,0.728439,0.015412,0.019273
41,0.084514,15.714764,71.000000,0.935379,0.721076,0.000000,0.231775
41,0.085138,11.523510,69.000000,0.946016,0.715445,0.014201,0.231775
41,0.086911,21.717028,66.000000,0.922223,0.736849,0.033710,0.231775
41,0.086241,11.484179,64.000000,0.942794,0.723947,0.019141,0.231775
41,0.085536,17.169943,61.000000,0.969234,0.719517,0.035419,0.231775
41,0.085918,17.620914,50.000000,0.934607,0.731459,0.019135,0.231775
41,0.085440,13.729188,45.000000,0.929229,0.726498,0.013018,0.231775
41,0.073666,16.783865,34.000000,0.440708,0.448991,0.610032,0.231775
41,0.053316,17.574665,22.000000,0.306350,0.660836,0.706170,0.231775
41,0.079871,8.727678,18.000000,0.432907,0.412503,0.635146,0.231775
42,0.084514,23.563366,71.000000,0.935379,0.721076,0.000000,0.051732
42,0.085225,19.320053,71.000000,0.956670,0.717217,0.022960,0.051732
42,0.085287,15.500854,61.000000,0.937667,0.719938,0.008187,0.051732
42,0.085672,19.574936,59.000000,0.927823,0.729863,0.017659,0.051732
42,0.086046,11.273270,51.000000,0.956840,0.721505,0.026376,0.051732
42,0.086205,19.557598,47.000000,0.926758,0.732443,0.023714,0.051732
42,0.086318,13.541681,45.000000,0.927808,0.735228,0.026381,0.051732
42,0.085187,11.514877,39.000000,0.936754,0.720731,0.006883,0.051732
42,0.086395,9.390846,29.000000,0.942954,0.725078,0.020890,0.051732
42,0.082988,13.640526,27.000000,0.688376,0.568366,0.312541,0.051732
43,0.084514,12.084503,73.000000,0.935379,0.721076,0.000000,0.015404
43,0.085385,16.004028,65.000000,0.936902,0.727118,0.011629,0.015404
43,0.085499,16.108276,60.000000,0.928103,0.726013,0.013716,0.015404
43,0.085367,19.952278,52.000000,0.941033,0.723963,0.010856,0.015404
43,0.085335,13.833393,49.000000,0.950418,0.721181,0.017136,0.015404
43,0.085053,16.064026,49.000000,0.934021,0.725558,0.007893,0.015404
43,0.086290,17.837122,46.000000,0.944857,0.731537,0.024009,0.015404
43,0.084940,14.176636,45.000000,0.925734,0.726448,0.012500,0.015404
43,0.085947,6.087824,37.000000,0.927285,0.732471,0.021769,0.015404
43,0.085777,7.882721,24.000000,0.944165,0.730156,0.019123,0.015404
44,0.100000,31.250000,93.000000,1.000000,0.604754,0.000000,0.583157
44,0.040000,21.299990,73.000000,1.000000,0.400000,0.652309,0.583157
44,0.084514,19.008781,70.000000,0.935379,0.721076,0.222037,0.583157
44,0.100000,15.109652,58.000000,0.654370,0.800000,0.423113,0.583157
44,0.100000,18.111097,56.000000,0.759036,0.800000,0.342969,0.583157
44,0.100000,14.617901,40.000000,0.892943,0.800000,0.266506,0.583157
44,0.100000,14.657745,38.000000,0.445927,0.617008,0.554285,0.583157
44,0.040000,13.313397,28.000000,0.504277,0.800000,0.815663,0.583157
44,0.040000,13.716321,28.000000,0.324146,0.400000,0.939301,0.583157
44,0.040000,9.892008,16.000000,0.200000,0.400000,1.032234,0.583157
45,0.100000,21.750000,110.000000,1.000000,0.604754,0.000000,0.596752
45,0.100000,17.030136,71.000000,0.599986,0.689634,0.413846,0.596752
45,0.100000,17.750000,69.000000,1.000000,0.400000,0.255942,0.596752
45,0.100000,17.750000,68.000000,1.000000,0.400000,0.255942,0.596752
45,0.040000,14.699987,48.000000,1.000000,0.400000,0.652309,0.596752
45,0.064549,23.976105,38.000000,0.869265,0.400000,0.456373,0.596752
45,0.100000,15.669992,34.000000,0.200000,0.400000,0.839944,0.596752
45,0.062616,13.729568,29.000000,0.228806,0.800000,0.891100,0.596752
45,0.100000,9.376366,20.000000,0.274937,0.400000,0.768910,0.596752
45,0.100000,11.669992,13.000000,0.200000,0.800000,0.836399,0.596752
46,0.100000,16.750000,81.000000,1.000000,0.604754,0.000000,0.477662
46,0.088624,31.347214,76.000000,1.000000,0.773897,0.240090,0.477662
46,0.075939,22.013193,72.000000,1.000000,0.400000,0.351283,0.477662
46,0.046204,17.574270,67.000000,1.000000,0.783583,0.582552,0.477662
46,0.096744,13.718313,44.000000,0.918156,0.400000,0.270675,0.477662
46,0.100000,7.451973,42.000000,0.930747,0.400000,0.265146,0.477662
46,0.040000,15.036714,37.000000,0.677281,0.400000,0.727773,0.477662
46,0.100000,16.007587,36.000000,0.616041,0.800000,0.454960,0.477662
46,0.100000,16.105791,28.000000,0.600669,0.699613,0.416564,0.477662
46,0.047615,13.900004,17.000000,0.200000,0.400000,0.989911,0.477662
47,0.100000,12.000000,90.000000,1.000000,0.604754,0.000000,0.337703
47,0.084601,14.706221,66.000000,0.884401,0.726160,0.245164,0.337703
47,0.092528,15.774353,62.000000,0.917086,0.800000,0.268369,0.337703
47,0.097267,18.600531,59.000000,0.975153,0.400000,0.258594,0.337703
47,0.100000,14.026123,44.000000,0.704794,0.439588,0.360238,0.337703
47,0.072876,11.638336,43.000000,0.636465,0.400000,0.520805,0.337703
47,0.100000,16.000000,41.000000,1.000000,0.408290,0.245579,0.337703
47,0.064857,17.182936,38.000000,0.736843,0.643860,0.441752,0.337703
47,0.100000,13.914929,35.000000,0.872142,0.800000,0.275521,0.337703
47,0.085758,13.177643,22.000000,0.641393,0.465492,0.423304,0.337703
48,0.099902,25.004885,68.000000,1.000000,0.604355,0.000000,0.189458
48,0.100000,9.000000,64.000000,1.000000,0.604754,0.001098,0.189458
48,0.092323,13.901337,56.000000,0.942286,0.665201,0.121904,0.189458
48,0.097189,13.375805,54.000000,0.975494,0.400000,0.258047,0.189458
48,0.096245,11.581379,53.000000,0.958228,0.603457,0.055529,0.189458
48,0.098693,14.520882,45.000000,0.839665,0.419967,0.281028,0.189458
48,0.074625,23.548332,45.000000,0.810592,0.684539,0.331381,0.189458
48,0.100000,24.370087,42.000000,0.852047,0.521545,0.180571,0.189458
48,0.085138,11.239952,39.000000,0.805214,0.400000,0.353541,0.189458
48,0.092307,13.904527,34.000000,0.941998,0.665055,0.122024,0.189458
49,0.099902,13.006861,70.000000,1.000000,0.604355,0.000000,0.131654
49,0.085871,17.219856,65.000000,0.891761,0.542144,0.193519,0.131654
49,0.098152,13.414727,60.000000,0.979014,0.602382,0.027439,0.131654
49,0.096203,15.640043,55.000000,0.971816,0.633864,0.059359,0.131654
49,0.098056,18.351807,54.000000,0.907127,0.408481,0.262515,0.131654
49,0.098639,10.241550,44.000000,0.913230,0.459818,0.200825,0.131654
49,0.098235,19.396160,41.000000,0.979977,0.602551,0.026150,0.131654
49,0.096837,7.648292,41.000000,0.968000,0.502760,0.134502,0.131654
49,0.095348,12.705540,36.000000,0.890651,0.544172,0.140325,0.131654
49,0.099478,12.128624,34.000000,0.918241,0.513252,0.140253,0.131654
50,0.099071,23.642307,76.000000,0.988667,0.602242,0.000000,0.068290
50,0.099902,19.504406,69.000000,1.000000,0.604355,0.014302,0.068290
50,0.097489,11.856318,59.000000,0.971872,0.550267,0.068944,0.068290
50,0.098095,17.740738,55.000000,0.982285,0.552930,0.062733,0.068290
50,0.090748,18.471054,52.000000,0.929602,0.588300,0.103530,0.068290
50,0.091732,22.403240,52.000000,0.933445,0.572599,0.099034,0.068290
50,0.099619,9.517149,47.000000,1.000000,0.604771,0.012980,0.068290
50,0.096943,10.153017,36.000000,0.939066,0.521044,0.114955,0.068290
50,0.092733,14.263824,31.000000,0.946218,0.570929,0.085738,0.068290
50,0.096351,11.892023,23.000000,0.973375,0.635918,0.052398,0.068290
51,0.094448,13.816895,74.000000,0.950249,0.565231,0.000000,0.192367
51,0.098925,18.879368,71.000000,0.996410,0.602883,0.079687,0.192367
51,0.099071,18.979273,64.000000,0.988667,0.602242,0.075849,0.192367
51,0.099477,10.897105,57.000000,0.992404,0.575771,0.066928,0.192367
51,0.095654,13.539503,55.000000,0.965188,0.593355,0.040056,0.192367
51,0.097934,13.209707,49.000000,0.977932,0.575001,0.046159,0.192367
51,0.094719,19.284613,48.000000,0.828651,0.424429,0.213940,0.192367
51,0.094125,11.790218,40.000000,0.953933,0.571429,0.009168,0.192367
51,0.050944,16.654812,27.000000,0.603498,0.796820,0.627133,0.192367
51,0.099225,8.776972,15.000000,0.412324,0.413487,0.572384,0.192367
52,0.094448,21.735783,75.000000,0.950249,0.565231,0.000000,0.089665
52,0.098526,13.248375,66.000000,0.982112,0.589970,0.060285,0.089665
52,0.094415,18.252594,57.000000,0.890961,0.493606,0.107383,0.089665
52,0.096684,19.455284,54.000000,0.969597,0.586379,0.039662,0.089665
52,0.096970,7.431460,53.000000,0.970703,0.583881,0.039970,0.089665
52,0.073197,13.742672,49.000000,0.785352,0.695798,0.314622,0.089665
52,0.097397,21.348736,48.000000,0.977303,0.596967,0.056347,0.089665
52,0.098280,15.225983,41.000000,0.985655,0.588255,0.059582,0.089665
52,0.097158,15.333233,36.000000,0.980132,0.599800,0.059113,0.089665
52,0.099310,11.112267,21.000000,0.992139,0.587645,0.070024,0.089665
53,0.085695,19.796206,71.000000,0.885936,0.641675,0.000000,0.166987
53,0.097172,14.237399,65.000000,0.974090,0.590830,0.158059,0.166987
53,0.094448,18.669735,60.000000,0.950249,0.565231,0.144667,0.166987
53,0.097901,18.127899,57.000000,0.979633,0.584217,0.169811,0.166987
53,0.094488,15.305490,55.000000,0.891595,0.491796,0.207034,0.166987
53,0.096553,14.333839,51.000000,0.968995,0.577059,0.158785,0.166987
53,0.095496,12.537592,47.000000,0.956666,0.575688,0.146328,0.166987
53,0.094349,8.979548,36.000000,0.922707,0.530137,0.168165,0.166987
53,0.098550,15.983260,35.000000,0.988356,0.586653,0.178170,0.166987
53,0.096622,8.677875,23.000000,0.938781,0.544337,0.171864,0.166987
54,0.085695,24.282843,65.000000,0.885936,0.641675,0.000000,0.138138
54,0.096344,10.303879,61.000000,0.969424,0.575220,0.158781,0.138138
54,0.097463,20.291237,59.000000,0.964635,0.564873,0.171050,0.138138
54,0.094349,15.194462,57.000000,0.921198,0.527407,0.170688,0.138138
54,0.095599,10.979322,53.000000,0.929508,0.533679,0.173006,0.138138
54,0.090281,17.558138,53.000000,0.916218,0.603906,0.072451,0.138138
54,0.097446,8.115295,49.000000,0.975666,0.580613,0.166393,0.138138
54,0.090212,7.954437,47.000000,0.887927,0.566002,0.104842,0.138138
54,0.091598,9.243034,29.000000,0.931589,0.617059,0.080717,0.138138
54,0.094662,6.713114,27.000000,0.951641,0.566811,0.145312,0.138138
55,0.091610,10.437710,71.000000,0.931334,0.612793,0.000000,0.065982
55,0.085695,21.291752,63.000000,0.885936,0.641675,0.082845,0.065982
55,0.085691,25.282141,62.000000,0.886862,0.641008,0.082010,0.065982
55,0.096932,13.658333,60.000000,0.966758,0.570025,0.083339,0.065982
55,0.094607,14.072495,58.000000,0.946075,0.591535,0.042678,0.065982
55,0.096802,21.679375,54.000000,0.965801,0.571752,0.080720,0.065982
55,0.096605,9.663033,50.000000,0.968038,0.573049,0.079435,0.065982
55,0.091631,10.533680,47.000000,0.923163,0.604691,0.013014,0.065982
55,0.095695,5.983601,23.000000,0.947709,0.553934,0.085730,0.065982
55,0.093955,10.199787,12.000000,0.939101,0.583599,0.044068,0.065982
56,0.094811,15.263489,71.000000,0.942418,0.576137,0.000000,0.047837
56,0.091610,13.643110,63.000000,0.931334,0.612793,0.056980,0.047837
56,0.092729,11.476959,62.000000,0.937716,0.602132,0.038873,0.047837
56,0.094050,17.240173,61.000000,0.947857,0.588586,0.018155,0.047837
56,0.095635,16.989746,57.000000,0.957223,0.586297,0.021177,0.047837
56,0.096016,13.030151,54.000000,0.952566,0.583095,0.017997,0.047837
56,0.086064,12.584961,53.000000,0.886840,0.641303,0.131814,0.047837
56,0.091336,19.692875,36.000000,0.929069,0.601378,0.048793,0.047837
56,0.090228,7.919006,22.000000,0.917852,0.616451,0.072411,0.047837
56,0.093839,7.166655,21.000000,0.954071,0.591353,0.024332,0.047837
57,0.092770,25.225754,75.000000,0.926133,0.595943,0.000000,0.019725
57,0.093402,23.005981,71.000000,0.943998,0.591628,0.019703,0.019725
57,0.094811,12.947617,60.000000,0.942418,0.576137,0.035982,0.019725
57,0.093095,13.086342,58.000000,0.937917,0.597392,0.012357,0.019725
57,0.092764,17.011200,54.000000,0.946746,0.600836,0.021501,0.019725
57,0.092598,19.064396,49.000000,0.942526,0.591553,0.017372,0.019725
57,0.093279,14.999560,48.000000,0.945228,0.592933,0.020117,0.019725
57,0.093858,11.044502,46.000000,0.938063,0.590891,0.017339,0.019725
57,0.093916,9.068375,22.000000,0.935512,0.595430,0.014826,0.019725
57,0.093544,5.070572,17.000000,0.937161,0.586007,0.018326,0.019725
58,0.092770,22.430046,76.000000,0.926133,0.595943,0.000000,0.026845
58,0.093416,18.146355,70.000000,0.946134,0.599142,0.021397,0.026845
58,0.093928,10.088089,65.000000,0.948240,0.597420,0.025024,0.026845
58,0.091359,20.507111,57.000000,0.926780,0.601867,0.015948,0.026845
58,0.094644,16.245375,56.000000,0.931992,0.572795,0.034971,0.026845
58,0.091199,18.181402,49.000000,0.954694,0.590775,0.033228,0.026845
58,0.093692,10.112576,40.000000,0.947463,0.573252,0.036668,0.026845
58,0.093380,12.159947,40.000000,0.945221,0.569090,0.039093,0.026845
58,0.093566,8.542038,31.000000,0.912865,0.590983,0.016671,0.026845
58,0.092693,6.297493,16.000000,0.937475,0.607726,0.018605,0.026845
59,0.091309,18.180618,66.000000,0.937590,0.593431,0.000000,0.032392
59,0.092770,18.231119,65.000000,0.926133,0.595943,0.018831,0.032392
59,0.092932,14.322301,62.000000,0.917981,0.570159,0.038658,0.032392
59,0.093823,15.766378,58.000000,0.957299,0.589760,0.032272,0.032392
59,0.094287,21.813889,58.000000,0.951291,0.571604,0.042655,0.032392
59,0.093508,16.018440,51.000000,0.939319,0.592041,0.022130,0.032392
59,0.094687,9.950792,49.000000,0.938717,0.577626,0.039153,0.032392
59,0.094748,15.902276,48.000000,0.942174,0.574988,0.041656,0.032392
59,0.092715,6.082742,25.000000,0.938246,0.609727,0.024762,0.032392
59,0.092923,3.985916,18.000000,0.944832,0.572661,0.031417,0.032392
60,0.091309,17.785965,66.000000,0.937590,0.593431,0.000000,0.027015
60,0.094466,21.601883,63.000000,0.941705,0.571075,0.042367,0.027015
60,0.092496,21.667484,63.000000,0.944561,0.594124,0.013794,0.027015
60,0.092660,17.688673,62.000000,0.941410,0.593523,0.014046,0.027015
60,0.095184,19.410135,53.000000,0.958385,0.580711,0.046762,0.027015
60,0.094576,11.706838,48.000000,0.929862,0.578421,0.038462,0.027015
60,0.090595,9.801786,47.000000,0.939507,0.595176,0.007703,0.027015
60,0.093934,13.604897,38.000000,0.944044,0.574042,0.036312,0.027015
60,0.091727,7.814644,30.000000,0.932263,0.592362,0.006903,0.027015
60,0.094473,15.470157,30.000000,0.955671,0.589441,0.036784,0.027015
61,0.094436,27.269251,80.000000,0.933391,0.588556,0.000000,0.156694
61,0.092792,19.248196,70.000000,0.943711,0.575455,0.025392,0.156694
61,0.091309,19.384628,62.000000,0.937590,0.593431,0.032134,0.156694
61,0.092419,11.158703,62.000000,0.954479,0.592155,0.029525,0.156694
61,0.091179,17.284164,56.000000,0.948415,0.592129,0.036141,0.156694
61,0.070612,14.037914,45.000000,0.695162,0.493965,0.357061,0.156694
61,0.092023,9.367607,40.000000,0.935662,0.589894,0.024287,0.156694
61,0.091527,21.472717,39.000000,0.927491,0.596774,0.031404,0.156694
61,0.063939,14.485225,23.000000,0.641883,0.480888,0.442824,0.156694
61,0.066119,8.476495,23.000000,0.633029,0.488076,0.431478,0.156694
62,0.094436,20.709034,77.000000,0.933391,0.588556,0.000000,0.061796
62,0.094677,16.689941,59.000000,0.934901,0.587707,0.003038,0.061796
62,0.092839,18.691004,56.000000,0.943958,0.576061,0.024707,0.061796
62,0.092241,16.645721,55.000000,0.953472,0.594204,0.030575,0.061796
62,0.091571,8.783981,50.000000,0.937020,0.590497,0.028973,0.061796
62,0.093469,16.655457,50.000000,0.945810,0.589393,0.015770,0.061796
62,0.092822,24.721773,50.000000,0.939645,0.589247,0.017331,0.061796
62,0.091152,20.762390,49.000000,0.942324,0.593223,0.034530,0.061796
62,0.079561,18.030750,30.000000,0.786632,0.529944,0.221434,0.061796
62,0.081341,7.792329,24.000000,0.823724,0.543610,0.179806,0.061796
63,0.093337,16.035416,78.000000,0.947749,0.592072,0.000000,0.013889
63,0.094493,18.186665,66.000000,0.932944,0.590009,0.018964,0.013889
63,0.094929,10.216309,66.000000,0.929036,0.593262,0.024612,0.013889
63,0.094436,10.183947,62.000000,0.933391,0.588556,0.018608,0.013889
63,0.092674,18.065117,49.000000,0.949356,0.589449,0.007566,0.013889
63,0.093817,6.203552,45.000000,0.935287,0.590234,0.013552,0.013889
63,0.094099,16.095993,44.000000,0.940308,0.585331,0.013581,0.013889
63,0.092721,6.167897,42.000000,0.942949,0.586918,0.010122,0.013889
63,0.093764,10.114475,25.000000,0.940885,0.586190,0.010927,0.013889
63,0.092782,10.154521,23.000000,0.943445,0.591432,0.007067,0.013889
64,0.093337,39.502567,110.000000,0.947749,0.592072,0.000000,0.613883
64,0.100000,18.250000,85.000000,1.000000,0.400000,0.254585,0.613883
64,0.040000,20.899988,65.000000,1.000000,0.400000,0.587243,0.613883
64,0.100000,10.250000,63.000000,1.000000,0.400000,0.254585,0.613883
64,0.100000,18.008575,56.000000,0.506911,0.685623,0.460926,0.613883
64,0.100000,21.732685,52.000000,0.540882,0.800000,0.487374,0.613883
64,0.100000,9.689993,19.000000,0.200000,0.400000,0.788170,0.613883
64,0.100000,9.689993,17.000000,0.200000,0.400000,0.788170,0.613883
64,0.040000,11.876009,17.000000,0.200000,0.800000,0.954548,0.613883
64,0.040000,9.876009,16.000000,0.200000,0.400000,0.949343,0.613883
65,0.100000,27.000000,98.000000,1.000000,0.800000,0.000000,0.580753
65,0.093337,8.131374,77.000000,0.947749,0.592072,0.273355,0.580753
65,0.040000,22.410645,61.000000,0.753413,0.780865,0.649136,0.580753
65,0.040000,15.199989,60.000000,1.000000,0.400000,0.781025,0.580753
65,0.073707,18.284027,59.000000,0.848658,0.800000,0.303374,0.580753
65,0.100000,17.000000,48.000000,1.000000,0.400000,0.500000,0.580753
65,0.100000,19.274170,33.000000,0.624022,0.800000,0.375978,0.580753
65,0.040000,13.199989,33.000000,1.000000,0.400000,0.781025,0.580753
65,0.100000,11.719994,17.000000,0.200000,0.800000,0.800000,0.580753
65,0.100000,12.742695,14.000000,0.423808,0.400000,0.762887,0.580753
66,0.100000,17.500000,97.000000,1.000000,0.800000,0.000000,0.689767
66,0.064509,11.226574,65.000000,1.000000,0.430104,0.582879,0.689767
66,0.100000,25.585781,64.000000,0.781588,0.400000,0.545623,0.689767
66,0.100000,10.385966,59.000000,0.956881,0.557030,0.306759,0.689767
66,0.040000,10.308033,47.000000,0.937570,0.400000,0.783516,0.689767
66,0.040000,11.799984,45.000000,1.000000,0.672330,0.620861,0.689767
66,0.040000,9.799984,41.000000,1.000000,0.443853,0.747120,0.689767
66,0.046100,26.357121,39.000000,0.582588,0.800000,0.681731,0.689767
66,0.040000,18.807423,23.000000,0.532863,0.400000,0.910064,0.689767
66,0.040000,9.764561,20.000000,0.236773,0.526305,1.029349,0.689767
67,0.100000,29.500000,100.000000,1.000000,0.800000,0.000000,0.501776
67,0.054955,18.994545,71.000000,0.917267,0.660714,0.489967,0.501776
67,0.040000,24.388184,54.000000,0.787359,0.400000,0.809454,0.501776
67,0.099102,17.596165,54.000000,0.826831,0.792940,0.173626,0.501776
67,0.100000,18.454983,50.000000,0.738504,0.765589,0.265010,0.501776
67,0.071089,13.379204,38.000000,1.000000,0.522697,0.451370,0.501776
67,0.099041,8.765497,37.000000,0.708826,0.400000,0.578683,0.501776
67,0.070449,11.420811,35.000000,1.000000,0.787457,0.295923,0.501776
67,0.040330,8.659603,34.000000,0.715063,0.409031,0.822237,0.501776
67,0.040000,14.298903,27.000000,0.808866,0.800000,0.629708,0.501776
68,0.100000,21.250000,79.000000,1.000000,0.800000,0.000000,0.376637
68,0.099565,17.632097,66.000000,0.854953,0.600265,0.288777,0.376637
68,0.077429,21.349693,57.000000,0.828483,0.713005,0.303623,0.376637
68,0.077441,7.771620,51.000000,0.958732,0.730125,0.245401,0.376637
68,0.069522,20.040417,45.000000,0.806791,0.596041,0.441839,0.376637
68,0.069992,9.102558,45.000000,0.894246,0.599617,0.404936,0.376637
68,0.100000,19.231733,44.000000,0.738203,0.765247,0.265377,0.376637
68,0.047436,8.981907,40.000000,0.852726,0.530778,0.641281,0.376637
68,0.069722,8.378989,39.000000,0.770416,0.601015,0.454147,0.376637
68,0.099000,14.895168,34.000000,0.767659,0.596829,0.344354,0.376637
69,0.099944,16.264790,75.000000,0.999325,0.800000,0.000000,0.181291
69,0.100000,12.250000,67.000000,1.000000,0.800000,0.000877,0.181291
69,0.099960,12.253110,58.000000,1.000000,0.800000,0.000694,0.181291
69,0.088482,14.356562,56.000000,0.907178,0.665928,0.222967,0.181291
69,0.077374,18.482908,54.000000,0.959194,0.729668,0.245520,0.181291
69,0.099975,24.150841,48.000000,0.868859,0.781803,0.132434,0.181291
69,0.084460,15.476419,46.000000,0.831316,0.597886,0.340634,0.181291
69,0.077429,13.215283,35.000000,0.892945,0.722256,0.267305,0.181291
69,0.069763,8.087010,33.000000,0.850726,0.597901,0.420699,0.181291
69,0.099905,4.266667,28.000000,0.999399,0.799776,0.000486,0.181291
70,0.099944,24.007633,89.000000,0.999325,0.800000,0.000000,0.109176
70,0.094317,20.562834,63.000000,0.954500,0.734313,0.109167,0.109176
70,0.088612,18.587078,58.000000,0.981266,0.764785,0.122901,0.109176
70,0.088494,18.594124,55.000000,0.980906,0.766013,0.123508,0.109176
70,0.100000,16.514456,52.000000,0.933481,0.789831,0.067062,0.109176
70,0.099885,8.012924,44.000000,0.998957,0.800000,0.000692,0.109176
70,0.088663,18.586029,40.000000,0.981136,0.764180,0.122726,0.109176
70,0.092329,12.896072,34.000000,0.916762,0.698143,0.169782,0.109176
70,0.088559,12.834183,34.000000,0.945358,0.762246,0.134540,0.109176
70,0.088888,14.820206,31.000000,0.945686,0.760983,0.132206,0.109176
71,0.099944,21.508593,76.000000,0.999325,0.800000,0.000000,0.246505
71,0.094112,13.861950,69.000000,0.988482,0.781705,0.063575,0.246505
71,0.094456,28.143490,65.000000,0.952525,0.735360,0.108309,0.246505
71,0.099954,11.792734,64.000000,0.967149,0.796985,0.032396,0.246505
71,0.097216,16.123817,58.000000,0.941299,0.761183,0.080409,0.246505
71,0.094580,18.091785,57.000000,0.958261,0.775609,0.074116,0.246505
71,0.088886,18.278461,41.000000,0.964582,0.765009,0.123890,0.246505
71,0.071494,13.555285,29.000000,0.871711,0.526754,0.462476,0.246505
71,0.063609,14.082405,22.000000,0.818490,0.672503,0.436033,0.246505
71,0.073938,11.862345,19.000000,0.203399,0.797202,0.837342,0.246505
72,0.099944,15.512411,72.000000,0.999325,0.800000,0.000000,0.076629
72,0.097076,17.976521,72.000000,0.977038,0.788538,0.039046,0.076629
72,0.094260,22.230526,70.000000,0.970394,0.758945,0.081862,0.076629
72,0.095970,14.364885,69.000000,0.950446,0.768186,0.074498,0.076629
72,0.099993,15.731491,53.000000,0.982065,0.798141,0.017423,0.076629
72,0.091452,8.346272,41.000000,0.975245,0.773498,0.094277,0.076629
72,0.083102,13.475133,40.000000,0.915252,0.652131,0.263815,0.076629
72,0.098474,17.966343,40.000000,0.970898,0.780940,0.039898,0.076629
72,0.096924,9.989737,25.000000,0.976728,0.790435,0.039564,0.076629
72,0.098681,5.952002,18.000000,0.971027,0.780686,0.039281,0.076629
73,0.099944,16.521950,81.000000,0.999325,0.800000,0.000000,0.083382
73,0.096245,11.653727,66.000000,0.966840,0.780091,0.055163,0.083382
73,0.088673,14.872337,59.000000,0.946098,0.707973,0.169617,0.083382
73,0.100000,10.500000,55.000000,1.000000,0.800000,0.000877,0.083382
73,0.094143,9.720875,54.000000,0.974394,0.781111,0.067410,0.083382
73,0.096854,15.309485,50.000000,0.979693,0.781312,0.043424,0.083382
73,0.091947,2.534294,46.000000,0.946149,0.729019,0.130750,0.083382
73,0.087642,4.958420,34.000000,0.947145,0.713237,0.172100,0.083382
73,0.095809,11.320764,34.000000,0.984507,0.784445,0.048038,0.083382
73,0.095316,-0.353269,21.000000,0.971868,0.773706,0.063056,0.083382
74,0.095393,18.345383,84.000000,0.971615,0.777423,0.000000,0.059237
74,0.099944,17.516224,80.000000,0.999325,0.800000,0.060296,0.059237
74,0.096699,18.082607,61.000000,0.981457,0.785766,0.019397,0.059237
74,0.087779,17.312553,57.000000,0.946727,0.709416,0.116802,0.059237
74,0.099537,15.563688,51.000000,0.998560,0.800000,0.056920,0.059237
74,0.088343,13.242256,48.000000,0.948650,0.704697,0.117311,0.059237
74,0.092129,7.035841,43.000000,0.943034,0.726049,0.077500,0.059237
74,0.095160,10.334585,42.000000,0.973490,0.784488,0.009325,0.059237
74,0.096062,2.231541,22.000000,0.975401,0.762293,0.020414,0.059237
74,0.092847,4.812010,12.000000,0.954357,0.740782,0.055170,0.059237
75,0.095393,17.722420,74.000000,0.971615,0.777423,0.000000,0.032739
75,0.094823,21.716803,68.000000,0.975171,0.780468,0.007721,0.032739
75,0.093300,19.817875,64.000000,0.971430,0.751291,0.038796,0.032739
75,0.095732,17.631849,59.000000,0.980108,0.785415,0.013545,0.032739
75,0.093790,13.867052,52.000000,0.963175,0.756884,0.031422,0.032739
75,0.095752,19.696182,46.000000,0.972760,0.775826,0.004269,0.032739
75,0.091241,14.008260,42.000000,0.959711,0.751398,0.054074,0.032739
75,0.094029,7.831537,37.000000,0.966077,0.757224,0.029228,0.032739
75,0.099051,13.343263,35.000000,0.994864,0.800000,0.051725,0.032739
75,0.091233,12.031725,23.000000,0.956924,0.740472,0.063871,0.032739
76,0.095393,18.848099,80.000000,0.971615,0.777423,0.000000,0.022950
