geração,radius,energia,pontos,velocidade,percepcao,distance,meanDistance
13,0.050676,13.402361,2.000000,0.463065,0.504035,0.136986,0.095592
13,0.050142,13.268629,2.000000,0.514978,0.483861,0.115445,0.095592
13,0.051788,11.345482,1.000000,0.479365,0.431701,0.104471,0.095592
13,0.052525,11.369883,1.000000,0.467028,0.570225,0.181074,0.095592
13,0.052902,11.209715,1.000000,0.521162,0.486554,0.091515,0.095592
13,0.050975,11.267412,1.000000,0.511174,0.531277,0.142022,0.095592
13,0.067196,10.998333,1.000000,0.520605,0.458533,0.064440,0.095592
13,0.055869,11.470171,1.000000,0.415245,0.505749,0.139512,0.095592
13,0.053225,9.211540,0.000000,0.518980,0.523880,0.119514,0.095592
13,0.050042,9.372946,0.000000,0.477316,0.437515,0.119546,0.095592
14,0.059626,19.092339,5.000000,0.514530,0.472911,0.000000,0.077549
14,0.051142,19.379999,5.000000,0.459171,0.439221,0.109709,0.077549
14,0.060852,17.032936,4.000000,0.525726,0.450466,0.032599,0.077549
14,0.052525,17.341251,4.000000,0.467028,0.570225,0.148645,0.077549
14,0.056000,17.258118,4.000000,0.480000,0.480000,0.050849,0.077549
14,0.056000,17.258110,4.000000,0.480000,0.480000,0.050849,0.077549
14,0.061350,15.014241,3.000000,0.528621,0.467151,0.023401,0.077549
14,0.051788,15.315731,3.000000,0.479365,0.431701,0.100168,0.077549
14,0.050676,15.375196,3.000000,0.463065,0.504035,0.110332,0.077549
14,0.058007,15.168353,3.000000,0.499336,0.421777,0.067663,0.077549
14,0.056372,15.188006,3.000000,0.500512,0.468208,0.035920,0.077549
14,0.051594,13.241088,2.000000,0.505785,0.435985,0.093051,0.077549
14,0.052902,13.173793,2.000000,0.521162,0.486554,0.069684,0.077549
14,0.056000,11.258109,1.000000,0.480000,0.480000,0.050849,0.077549
14,0.056000,11.258109,1.000000,0.480000,0.480000,0.050849,0.077549
14,0.050142,11.235385,1.000000,0.514978,0.483861,0.095824,0.077549
14,0.067196,10.952803,1.000000,0.520605,0.458533,0.078036,0.077549
14,0.055869,11.446088,1.000000,0.415245,0.505749,0.113815,0.077549
