geração,radius,energia,pontos,velocidade,percepcao,distance,meanDistance
38,0.099594,17.269886,53.000000,0.999939,0.746243,0.016156,0.019197
38,0.099999,17.332228,53.000000,0.991312,0.739540,0.017317,0.019197
38,0.099714,15.310100,42.000000,0.995077,0.740701,0.017626,0.019197
38,0.099702,11.284718,28.000000,0.997825,0.754472,0.011691,0.019197
38,0.098296,5.496774,6.000000,0.982079,0.753768,0.017684,0.019197
39,0.100000,16.500000,66.000000,1.000000,0.733175,0.000000,0.023643
39,0.100000,14.592525,63.000000,0.986694,0.752892,0.028009,0.023643
39,0.100000,26.506355,63.000000,0.999092,0.746148,0.016242,0.023643
39,0.097636,22.742222,57.000000,0.976388,0.755379,0.043437,0.023643
39,0.100000,16.660419,54.000000,0.976814,0.733478,0.023189,0.023643
39,0.100000,20.518185,51.000000,0.997399,0.748865,0.019785,0.023643
39,0.099019,18.577118,49.000000,0.993810,0.749951,0.023965,0.023643
39,0.099208,8.675224,34.000000,0.978526,0.745484,0.027578,0.023643
39,0.100000,12.500000,32.000000,1.000000,0.737187,0.005015,0.023643
39,0.099232,8.663061,31.000000,0.980200,0.744566,0.025570,0.023643
40,0.100000,22.533108,68.000000,0.996987,0.730702,0.000000,0.017373
40,0.100000,10.500000,66.000000,1.000000,0.733175,0.004317,0.017373
40,0.098352,12.699738,59.000000,0.989862,0.738531,0.020445,0.017373
40,0.100000,16.696842,58.000000,0.981943,0.755586,0.034552,0.017373
40,0.100000,18.510061,57.000000,0.999085,0.753298,0.028323,0.017373
40,0.100000,18.653952,57.000000,0.985906,0.738274,0.014573,0.017373
40,0.100000,20.638893,51.000000,0.987293,0.725920,0.011389,0.017373
40,0.100000,10.657797,35.000000,0.985551,0.728653,0.011719,0.017373
40,0.100000,6.654527,28.000000,0.985852,0.735434,0.012609,0.017373
40,0.099075,8.550879,21.000000,1.000000,0.743225,0.018432,0.017373
41,0.100000,16.781603,79.000000,0.996987,0.730702,0.000000,0.482253
41,0.100000,16.750000,66.000000,1.000000,0.400000,0.413388,0.482253
41,0.073096,15.039933,58.000000,0.878260,0.409000,0.498179,0.482253
41,0.100000,10.750000,57.000000,1.000000,0.400000,0.413388,0.482253
41,0.100000,12.750000,56.000000,1.000000,0.400000,0.413388,0.482253
41,0.040000,21.899992,52.000000,1.000000,0.800000,0.606228,0.482253
41,0.100000,23.371727,49.000000,0.707547,0.747736,0.290222,0.482253
41,0.100000,22.732529,48.000000,0.788908,0.400000,0.462793,0.482253
41,0.069060,15.152651,24.000000,0.483434,0.577274,0.629479,0.482253
41,0.057805,11.028903,11.000000,0.565682,0.643214,0.613211,0.482253
42,0.100000,22.036118,91.000000,0.996987,0.730702,0.000000,0.601597
42,0.040000,17.599991,72.000000,1.000000,0.800000,0.606228,0.601597
42,0.041442,17.513512,70.000000,1.000000,0.800000,0.591964,0.601597
42,0.100000,24.000000,58.000000,1.000000,0.466412,0.330376,0.601597
42,0.040000,25.599991,42.000000,1.000000,0.712300,0.600448,0.601597
42,0.061046,10.337273,41.000000,1.000000,0.747309,0.390109,0.601597
42,0.056486,14.610828,40.000000,1.000000,0.400000,0.600195,0.601597
42,0.097578,12.757812,38.000000,0.460617,0.800000,0.543859,0.601597
42,0.049961,17.412460,31.000000,0.442720,0.612545,0.761192,0.601597
42,0.041913,9.899406,17.000000,0.200000,0.800000,0.989999,0.601597
43,0.093930,24.833883,72.000000,1.000000,0.800000,0.000000,0.451421
43,0.100000,22.533108,70.000000,0.996987,0.730702,0.105818,0.451421
43,0.088678,19.122675,68.000000,1.000000,0.571397,0.290538,0.451421
43,0.100000,14.500000,60.000000,1.000000,0.567419,0.296996,0.451421
43,0.079742,17.614191,60.000000,1.000000,0.596056,0.291750,0.451421
43,0.091850,10.948256,42.000000,1.000000,0.400000,0.500432,0.451421
43,0.041169,16.902954,36.000000,0.696062,0.400000,0.787877,0.451421
43,0.042277,15.674751,34.000000,1.000000,0.400000,0.718886,0.451421
43,0.100000,13.395395,30.000000,0.331557,0.800000,0.671194,0.451421
43,0.096495,4.710228,28.000000,0.998356,0.481221,0.399301,0.451421
44,0.093930,23.659767,78.000000,1.000000,0.800000,0.000000,0.286884
44,0.059084,22.011814,68.000000,1.000000,0.731159,0.358924,0.286884
44,0.079036,15.299431,66.000000,0.938665,0.710895,0.195831,0.286884
44,0.098441,7.355213,55.000000,1.000000,0.495562,0.383212,0.286884
44,0.100000,12.645530,44.000000,0.890648,0.697136,0.179375,0.286884
44,0.081172,13.543070,44.000000,0.901907,0.800000,0.160925,0.286884
44,0.040000,13.677576,39.000000,0.927445,0.501841,0.659552,0.286884
44,0.100000,14.878445,37.000000,0.871062,0.690722,0.197405,0.286884
44,0.073068,19.559586,36.000000,0.703425,0.800000,0.362600,0.286884
44,0.098066,10.314833,33.000000,0.926744,0.800000,0.084129,0.286884
45,0.093930,19.303532,84.000000,1.000000,0.800000,0.000000,0.143335
45,0.086604,25.933231,63.000000,0.969101,0.754423,0.097807,0.143335
45,0.087572,18.043968,60.000000,0.950522,0.800000,0.080560,0.143335
45,0.096310,13.188942,58.000000,0.999538,0.648086,0.191379,0.143335
45,0.076544,20.176878,56.000000,0.999463,0.766554,0.178809,0.143335
45,0.096834,9.755329,48.000000,0.936316,0.744966,0.098141,0.143335
45,0.097052,23.659561,47.000000,0.945758,0.747794,0.090418,0.143335
45,0.066964,16.896189,47.000000,0.962812,0.650017,0.330521,0.143335
45,0.083557,6.961937,21.000000,0.852749,0.800000,0.180115,0.143335
45,0.095993,5.547834,16.000000,0.963122,0.799333,0.042265,0.143335
46,0.093930,18.477646,75.000000,1.000000,0.800000,0.000000,0.071123
46,0.090334,24.707935,71.000000,0.985807,0.775821,0.049067,0.071123
46,0.095199,10.639900,62.000000,0.970164,0.774183,0.045746,0.071123
46,0.090662,20.759777,59.000000,0.976246,0.799094,0.040414,0.071123
46,0.095292,18.604898,53.000000,0.974724,0.773302,0.044025,0.071123
46,0.080587,27.090769,53.000000,0.981164,0.723618,0.165148,0.071123
46,0.095353,12.424265,50.000000,1.000000,0.724457,0.095496,0.071123
46,0.085396,12.797643,32.000000,1.000000,0.782010,0.088246,0.071123
46,0.094888,12.577072,24.000000,0.980792,0.799329,0.021484,0.071123
46,0.088533,9.144642,21.000000,0.927393,0.798656,0.090485,0.071123
47,0.092523,18.559368,72.000000,0.995813,0.785813,0.000000,0.030889
47,0.093930,18.477638,65.000000,1.000000,0.800000,0.023018,0.030889
47,0.094127,16.546259,65.000000,0.989169,0.789086,0.017840,0.030889
47,0.094795,14.462932,65.000000,0.997503,0.762405,0.037081,0.030889
47,0.092610,18.617680,53.000000,0.986878,0.796305,0.015894,0.030889
47,0.087082,12.822519,51.000000,0.986419,0.761963,0.062750,0.030889
47,0.089512,20.657528,47.000000,0.997879,0.790015,0.030639,0.030889
47,0.094562,14.551180,34.000000,0.986190,0.784609,0.022598,0.030889
47,0.094068,16.513529,27.000000,0.994162,0.800000,0.023575,0.030889
47,0.090706,14.870928,21.000000,0.959122,0.799979,0.044609,0.030889
48,0.089507,9.484221,71.000000,0.985201,0.768022,0.000000,0.044545
48,0.093753,16.986317,64.000000,0.998735,0.786256,0.050057,0.044545
48,0.091058,15.196974,64.000000,0.998069,0.784773,0.029064,0.044545
48,0.092523,17.118734,63.000000,0.995813,0.785813,0.038949,0.044545
48,0.093016,23.023752,54.000000,1.000000,0.800000,0.055215,0.044545
48,0.094690,14.961583,54.000000,0.995533,0.784478,0.056713,0.044545
48,0.092347,7.267553,45.000000,0.985925,0.774963,0.029711,0.044545
48,0.091739,9.236799,37.000000,0.991446,0.800000,0.046206,0.044545
48,0.094103,9.070345,28.000000,0.990886,0.788267,0.052775,0.044545
48,0.090639,9.501844,20.000000,0.977705,0.800000,0.042215,0.044545
49,0.089507,16.090525,82.000000,0.985201,0.768022,0.000000,0.023958
49,0.091368,23.976463,68.000000,0.989237,0.784074,0.027666,0.023958
49,0.091913,9.945393,56.000000,0.990103,0.780070,0.028805,0.023958
49,0.090278,19.999403,54.000000,0.992353,0.768993,0.010585,0.023958
49,0.091036,13.928518,53.000000,0.996925,0.783274,0.027109,0.023958
49,0.090735,24.049179,53.000000,0.983673,0.771066,0.012946,0.023958
49,0.090769,16.034107,49.000000,0.985362,0.789209,0.029338,0.023958
49,0.090719,10.010830,35.000000,0.988520,0.786628,0.026438,0.023958
49,0.092305,13.964876,30.000000,0.985622,0.775649,0.029563,0.023958
49,0.090646,12.092215,20.000000,0.978779,0.783328,0.023175,0.023958
50,0.091682,24.128860,75.000000,0.992572,0.777531,0.000000,0.022303
50,0.089507,14.352978,70.000000,0.985201,0.768022,0.025865,0.022303
50,0.089911,14.336521,60.000000,0.984418,0.772210,0.020608,0.022303
50,0.089554,16.262718,57.000000,0.992778,0.789244,0.025831,0.022303
50,0.089478,16.251156,57.000000,0.994202,0.788578,0.026059,0.022303
50,0.091789,14.074477,51.000000,0.996575,0.778124,0.004209,0.022303
50,0.090596,10.111235,50.000000,1.000000,0.764984,0.020472,0.022303
50,0.088988,14.484283,41.000000,0.976511,0.783474,0.032232,0.022303
50,0.090569,6.246469,22.000000,0.988598,0.781601,0.012867,0.022303
50,0.089420,12.306371,17.000000,0.989740,0.758915,0.032581,0.022303
51,0.090714,24.060230,72.000000,0.982410,0.778191,0.000000,0.180262
51,0.091938,24.013893,66.000000,0.981571,0.783974,0.014236,0.180262
51,0.089452,13.974661,61.000000,1.000000,0.775182,0.021973,0.180262
51,0.088938,18.002068,60.000000,0.999465,0.780872,0.024848,0.180262
51,0.089252,22.017666,59.000000,0.995755,0.783754,0.020979,0.180262
51,0.091682,21.935360,56.000000,0.992572,0.777531,0.014062,0.180262
51,0.089868,12.156536,46.000000,0.974882,0.785709,0.014714,0.180262
51,0.075102,10.847397,36.000000,0.583991,0.433145,0.607566,0.180262
51,0.097249,8.912342,27.000000,0.839975,0.652626,0.221795,0.180262
51,0.057239,11.125093,17.000000,0.582810,0.426158,0.682182,0.180262
52,0.090714,18.060226,66.000000,0.982410,0.778191,0.000000,0.090431
52,0.090177,22.022640,64.000000,0.990016,0.775384,0.009948,0.090431
52,0.091188,16.044956,63.000000,0.981749,0.780816,0.005804,0.090431
52,0.090094,24.022537,60.000000,0.990487,0.782473,0.011504,0.090431
52,0.091098,16.005508,55.000000,0.987120,0.778506,0.006090,0.090431
52,0.089820,14.038244,52.000000,0.990034,0.781242,0.012352,0.090431
52,0.082946,17.720612,49.000000,0.781456,0.606697,0.303924,0.090431
52,0.090277,12.105312,37.000000,0.979135,0.783662,0.008754,0.090431
52,0.073775,11.972988,28.000000,0.781388,0.600590,0.344073,0.090431
52,0.094161,12.470831,26.000000,0.912630,0.714395,0.111430,0.090431
53,0.090714,12.210791,75.000000,0.982410,0.778191,0.000000,0.047207
53,0.090267,10.230286,68.000000,0.984143,0.779855,0.005228,0.047207
53,0.090652,6.129950,64.000000,0.985622,0.781335,0.005114,0.047207
53,0.086730,15.447422,56.000000,0.878929,0.689634,0.156681,0.047207
53,0.090617,6.166646,55.000000,0.984508,0.777560,0.002443,0.047207
53,0.090295,10.323772,55.000000,0.980645,0.779609,0.004883,0.047207
53,0.090372,4.053466,48.000000,0.989866,0.783094,0.010241,0.047207
53,0.091082,0.118117,34.000000,0.983708,0.781232,0.005451,0.047207
53,0.081821,8.033788,29.000000,0.879415,0.688666,0.176182,0.047207
53,0.092379,-3.068992,16.000000,0.947751,0.742775,0.058637,0.047207
54,0.091042,20.706905,81.000000,0.982124,0.785907,0.000000,0.032563
54,0.090714,22.716854,72.000000,0.982410,0.778191,0.010191,0.032563
54,0.090347,24.699787,71.000000,0.986958,0.782102,0.009711,0.032563
54,0.091294,20.714172,59.000000,0.979684,0.779878,0.008312,0.032563
54,0.088789,19.157124,57.000000,0.924025,0.734380,0.089618,0.032563
54,0.090755,18.705467,48.000000,0.983887,0.787546,0.003938,0.032563
54,0.091047,14.677799,37.000000,0.986426,0.772904,0.016813,0.032563
54,0.091166,10.713915,32.000000,0.980409,0.774338,0.014615,0.032563
54,0.091738,8.839442,23.000000,0.958499,0.756651,0.044090,0.032563
54,0.085814,7.223077,20.000000,0.928942,0.737830,0.095777,0.032563
55,0.091042,27.609207,66.000000,0.982124,0.785907,0.000000,0.021869
55,0.091805,13.510597,66.000000,0.988956,0.772184,0.019978,0.021869
55,0.091652,11.485153,60.000000,0.992583,0.794885,0.016509,0.021869
55,0.092223,21.530701,60.000000,0.984500,0.778465,0.015221,0.021869
55,0.091475,9.556622,58.000000,0.985648,0.787155,0.005795,0.021869
55,0.090913,15.559374,53.000000,0.988383,0.774574,0.015541,0.021869
55,0.092118,21.653349,45.000000,0.971449,0.789351,0.015758,0.021869
55,0.090881,15.852203,38.000000,0.955404,0.763913,0.038370,0.021869
55,0.091917,7.628261,36.000000,0.975314,0.771797,0.020834,0.021869
55,0.087300,11.979118,18.000000,0.959770,0.768316,0.048815,0.021869
56,0.091042,23.828747,70.000000,0.982124,0.785907,0.000000,0.023361
56,0.091349,17.691006,67.000000,0.996526,0.773176,0.021682,0.023361
56,0.089993,19.968273,62.000000,0.971169,0.793379,0.017814,0.023361
56,0.092851,17.589565,57.000000,1.000000,0.778574,0.027037,0.023361
56,0.090464,19.921701,54.000000,0.974214,0.768727,0.023602,0.023361
56,0.090397,13.901226,47.000000,0.977021,0.775835,0.015038,0.023361
56,0.091859,19.815187,46.000000,0.979334,0.763356,0.029481,0.023361
56,0.092271,9.706366,45.000000,0.989767,0.798621,0.021497,0.023361
56,0.092410,9.775764,35.000000,0.980998,0.781705,0.014698,0.023361
56,0.087477,6.104815,17.000000,0.968213,0.778402,0.039400,0.023361
57,0.089634,14.315834,68.000000,0.983419,0.772350,0.000000,0.021713
57,0.091042,14.267826,66.000000,0.982124,0.785907,0.022068,0.021713
57,0.089957,20.315453,65.000000,0.981701,0.775489,0.005368,0.021713
57,0.093309,22.197205,63.000000,0.979253,0.778307,0.037727,0.021713
57,0.090717,12.333438,60.000000,0.975193,0.786090,0.021908,0.021713
57,0.090534,22.261143,55.000000,0.985759,0.769374,0.010012,0.021713
57,0.090197,18.321133,48.000000,0.979638,0.786412,0.018842,0.021713
57,0.091000,16.343121,35.000000,0.972387,0.788704,0.026949,0.021713
57,0.089787,8.452470,22.000000,0.964186,0.779069,0.021043,0.021713
57,0.091262,14.271717,18.000000,0.980425,0.793787,0.031498,0.021713
58,0.089415,21.622202,69.000000,0.989551,0.780630,0.000000,0.014227
58,0.089634,17.665697,64.000000,0.983419,0.772350,0.012229,0.014227
58,0.090283,15.565643,62.000000,0.991123,0.777253,0.009782,0.014227
58,0.089006,19.695868,60.000000,0.983443,0.789258,0.013052,0.014227
58,0.089945,23.614510,50.000000,0.987498,0.774472,0.009570,0.014227
58,0.088866,13.737839,48.000000,0.979405,0.788220,0.014937,0.014227
58,0.090396,15.666477,45.000000,0.979178,0.764049,0.025168,0.014227
58,0.089468,13.772057,42.000000,0.972176,0.790591,0.021383,0.014227
58,0.089272,5.676466,34.000000,0.984184,0.781343,0.005624,0.014227
58,0.091002,9.561600,26.000000,0.987649,0.783176,0.016300,0.014227
59,0.089415,23.652201,98.000000,0.989551,0.780630,0.000000,0.552932
59,0.100000,18.750000,85.000000,1.000000,0.800000,0.109089,0.552932
59,0.100000,16.750000,82.000000,1.000000,0.733461,0.121617,0.552932
59,0.100000,22.750000,72.000000,1.000000,0.400000,0.487533,0.552932
59,0.100000,10.750000,54.000000,1.000000,0.800000,0.109089,0.552932
59,0.040000,17.099989,52.000000,1.000000,0.800000,0.494850,0.552932
59,0.100000,15.709993,32.000000,0.200000,0.400000,0.927885,0.552932
59,0.100000,11.709993,11.000000,0.200000,0.507506,0.866692,0.552932
59,0.100000,11.709993,7.000000,0.200000,0.400000,0.927885,0.552932
59,0.040000,11.884008,7.000000,0.200000,0.800000,0.931750,0.552932
60,0.089415,12.557734,86.000000,0.989551,0.780630,0.000000,0.596167
60,0.085898,24.251104,70.000000,0.716554,0.800000,0.276315,0.596167
60,0.100000,13.504539,68.000000,0.999733,0.586288,0.265184,0.596167
60,0.100000,13.706940,67.000000,0.710681,0.800000,0.299266,0.596167
60,0.045679,36.117310,63.000000,1.000000,0.800000,0.438156,0.596167
60,0.040000,11.586224,41.000000,0.842577,0.400000,0.701539,0.596167
60,0.100000,18.585396,41.000000,0.633814,0.785892,0.371211,0.596167
60,0.040000,13.864010,29.000000,0.200000,0.400000,1.045919,0.596167
60,0.100000,11.659992,27.000000,0.200000,0.400000,0.927885,0.596167
60,0.040000,9.853148,8.000000,0.207822,0.400000,1.040027,0.596167
61,0.100000,13.000000,84.000000,1.000000,0.800000,0.000000,0.442443
61,0.089415,19.622206,81.000000,0.989551,0.780630,0.109089,0.442443
61,0.100000,21.000000,71.000000,1.000000,0.632670,0.209163,0.442443
61,0.093925,9.825825,51.000000,0.942778,0.664997,0.188261,0.442443
61,0.070130,22.493492,46.000000,1.000000,0.444557,0.535376,0.442443
61,0.040000,23.999992,45.000000,1.000000,0.800000,0.600000,0.442443
61,0.040436,11.978191,45.000000,1.000000,0.800000,0.595638,0.442443
61,0.069258,23.542494,43.000000,0.842418,0.606386,0.421794,0.442443
61,0.048293,13.609451,20.000000,0.402175,0.795792,0.790433,0.442443
61,0.053613,10.484116,14.000000,0.751988,0.735065,0.532232,0.442443
62,0.100000,20.500000,101.000000,1.000000,0.800000,0.000000,0.411620
62,0.097208,16.765211,70.000000,1.000000,0.800000,0.027918,0.411620
62,0.100000,17.897457,57.000000,0.801483,0.800000,0.198517,0.411620
62,0.071602,25.197823,56.000000,1.000000,0.712910,0.304132,0.411620
62,0.066882,15.356968,54.000000,0.854844,0.523235,0.500439,0.411620
62,0.100000,6.500000,49.000000,1.000000,0.433032,0.458710,0.411620
62,0.040000,10.199986,36.000000,1.000000,0.501090,0.706827,0.411620
62,0.057455,8.022484,27.000000,0.853653,0.646770,0.488994,0.411620
62,0.067678,8.670630,25.000000,0.719606,0.682533,0.452386,0.411620
62,0.049979,9.251957,25.000000,1.000000,0.586991,0.566658,0.411620
63,0.099909,27.941130,73.000000,0.901394,0.799365,0.000000,0.216270
63,0.098626,27.069809,71.000000,0.999887,0.799619,0.099326,0.216270
63,0.100000,17.000000,70.000000,1.000000,0.800000,0.098613,0.216270
63,0.099968,17.008577,65.000000,0.999305,0.615857,0.249408,0.216270
63,0.085796,13.710201,64.000000,1.000000,0.757217,0.180047,0.216270
63,0.070091,16.496977,44.000000,0.999783,0.650394,0.365060,0.216270
63,0.078650,10.627083,40.000000,0.926123,0.723248,0.234222,0.216270
63,0.083456,10.415634,29.000000,0.926815,0.661503,0.239615,0.216270
63,0.083809,6.906147,23.000000,0.859247,0.741706,0.181359,0.216270
63,0.075005,12.254578,21.000000,0.999352,0.693066,0.298783,0.216270
64,0.099276,23.945642,82.000000,0.950517,0.800000,0.000000,0.099795
64,0.099909,20.520525,69.000000,0.901394,0.799365,0.049536,0.099795
64,0.100000,13.893492,61.000000,0.951140,0.800000,0.007269,0.099795
64,0.089176,14.986012,57.000000,0.912674,0.760324,0.118708,0.099795
64,0.085149,12.817584,54.000000,0.949566,0.723948,0.170280,0.099795
64,0.100000,17.894915,53.000000,0.951030,0.706879,0.116627,0.099795
64,0.091662,10.816170,45.000000,0.915332,0.730069,0.121144,0.099795
64,0.092904,14.339500,39.000000,0.950076,0.778394,0.069208,0.099795
64,0.091799,7.200402,20.000000,0.880098,0.771622,0.108661,0.099795
64,0.087430,8.681553,20.000000,0.949315,0.745389,0.136726,0.099795
65,0.099276,19.739532,73.000000,0.950517,0.800000,0.000000,0.048969
65,0.099623,19.937607,69.000000,0.926541,0.796461,0.024627,0.048969
65,0.094378,18.098431,58.000000,0.932905,0.778030,0.058847,0.048969
65,0.099882,21.718258,55.000000,0.949991,0.754531,0.057161,0.048969
65,0.096070,17.864914,55.000000,0.951922,0.787097,0.035912,0.048969
65,0.099385,19.739742,53.000000,0.949974,0.799748,0.001257,0.048969
65,0.092273,12.043503,51.000000,0.950106,0.759522,0.086399,0.048969
65,0.095390,14.039988,43.000000,0.934869,0.764961,0.060608,0.048969
65,0.095520,8.174020,25.000000,0.918287,0.786422,0.052322,0.048969
65,0.093721,8.004835,18.000000,0.947330,0.775362,0.063591,0.048969
66,0.096688,16.838669,70.000000,0.943232,0.789731,0.000000,0.018859
66,0.099276,24.618353,65.000000,0.950517,0.800000,0.029789,0.018859
66,0.099289,14.634827,63.000000,0.949000,0.783878,0.027624,0.018859
66,0.099237,12.811935,62.000000,0.933451,0.793264,0.027652,0.018859
66,0.098892,6.661652,60.000000,0.948521,0.799687,0.025857,0.018859
66,0.096705,20.818987,54.000000,0.944944,0.787424,0.003358,0.018859
66,0.097926,14.716812,53.000000,0.948251,0.799274,0.017907,0.018859
66,0.095573,18.875166,48.000000,0.945358,0.778039,0.018506,0.018859
66,0.096447,12.855628,14.000000,0.942859,0.785009,0.006389,0.018859
66,0.096795,4.914719,11.000000,0.935742,0.797838,0.012646,0.018859
67,0.100000,29.750000,98.000000,1.000000,0.800000,0.000000,0.647375
67,0.096688,12.903170,86.000000,0.943232,0.789731,0.066964,0.647375
67,0.100000,17.750000,73.000000,1.000000,0.400000,0.500000,0.647375
67,0.040000,20.699987,65.000000,1.000000,0.800000,0.600000,0.647375
67,0.100000,16.662594,60.000000,0.636032,0.400000,0.618444,0.647375
67,0.100000,13.666094,43.000000,0.724790,0.400000,0.570737,0.647375
67,0.084560,17.720959,33.000000,0.200000,0.400000,0.955950,0.647375
67,0.100000,9.669992,21.000000,0.200000,0.800000,0.800000,0.647375
67,0.052204,13.827726,16.000000,0.200000,0.800000,0.931906,0.647375
67,0.100000,11.609284,5.000000,0.217626,0.800000,0.782374,0.647375
68,0.100000,19.750000,95.000000,1.000000,0.800000,0.000000,0.671478
68,0.082263,28.858593,79.000000,1.000000,0.800000,0.177373,0.671478
68,0.100000,13.852866,65.000000,0.991736,0.400000,0.500068,0.671478
68,0.040000,19.499990,63.000000,1.000000,0.800000,0.600000,0.671478
68,0.100000,17.498800,61.000000,0.848641,0.400000,0.522407,0.671478
68,0.043773,19.264194,60.000000,1.000000,0.800000,0.562271,0.671478
68,0.100000,15.749994,23.000000,0.200000,0.800000,0.800000,0.671478
68,0.100000,11.749994,21.000000,0.200000,0.400000,0.943398,0.671478
68,0.040000,11.900007,17.000000,0.200000,0.743317,1.002507,0.671478
68,0.100000,13.749994,16.000000,0.200000,0.412395,0.935279,0.671478
69,0.100000,16.000000,95.000000,1.000000,0.800000,0.000000,0.668891
69,0.100000,28.325506,77.000000,0.979443,0.406457,0.492358,0.668891
69,0.068825,6.493988,69.000000,1.000000,0.412549,0.575975,0.668891
69,0.100000,12.000000,62.000000,1.000000,0.400000,0.500000,0.668891
69,0.082037,21.342884,52.000000,0.636292,0.482689,0.567339,0.668891
69,0.100000,23.674997,42.000000,0.539095,0.417023,0.664536,0.668891
69,0.087871,15.718811,31.000000,0.200000,0.800000,0.809142,0.668891
69,0.100000,15.912048,31.000000,0.510876,0.400000,0.699458,0.668891
69,0.071639,9.770752,27.000000,0.200000,0.800000,0.848784,0.668891
69,0.092044,13.705444,14.000000,0.200000,0.550255,0.862430,0.668891
70,0.100000,19.500000,85.000000,1.000000,0.800000,0.000000,0.413725
70,0.100000,24.225035,60.000000,0.666418,0.713802,0.350552,0.413725
70,0.100000,17.350491,56.000000,0.884474,0.773869,0.120055,0.413725
70,0.063182,14.629546,56.000000,1.000000,0.683353,0.396003,0.413725
70,0.100000,11.453537,56.000000,0.877594,0.800000,0.122406,0.413725
70,0.100000,19.139797,48.000000,0.580081,0.554461,0.520129,0.413725
70,0.100000,9.381847,39.000000,0.737097,0.400000,0.564905,0.413725
70,0.085547,18.335680,39.000000,0.478419,0.800000,0.541235,0.413725
70,0.100000,6.860714,37.000000,0.777574,0.405788,0.540639,0.413725
70,0.084595,12.519835,24.000000,0.453704,0.800000,0.567600,0.413725
71,0.081673,17.303789,68.000000,1.000000,0.741553,0.000000,0.272827
71,0.100000,18.250000,67.000000,1.000000,0.800000,0.197294,0.272827
71,0.100000,22.900936,66.000000,0.941696,0.787710,0.200787,0.272827
71,0.100000,18.928429,60.000000,0.939156,0.799414,0.206204,0.272827
71,0.099950,20.014719,57.000000,0.832731,0.756309,0.248442,0.272827
71,0.099957,16.419498,55.000000,0.789279,0.677366,0.290297,0.272827
71,0.092850,11.481655,37.000000,0.686803,0.766039,0.333950,0.272827
71,0.092821,11.087777,32.000000,0.738678,0.800000,0.293348,0.272827
71,0.067620,15.688164,30.000000,0.771092,0.609264,0.315423,0.272827
71,0.098010,9.482247,28.000000,0.668401,0.737197,0.369699,0.272827
72,0.081673,22.733068,67.000000,1.000000,0.741553,0.000000,0.136168
72,0.090852,18.365936,64.000000,1.000000,0.769765,0.098326,0.136168
72,0.090830,22.584797,61.000000,0.969535,0.770232,0.102947,0.136168
72,0.090842,18.571783,54.000000,0.971314,0.763742,0.099997,0.136168
72,0.090851,23.097321,54.000000,0.893726,0.709694,0.145958,0.136168
72,0.090693,8.954559,47.000000,0.916235,0.747993,0.123361,0.136168
72,0.087316,15.509600,45.000000,0.844418,0.754584,0.166299,0.136168
72,0.087126,11.370270,44.000000,0.868663,0.771351,0.147003,0.136168
72,0.089901,19.490967,33.000000,0.835296,0.740039,0.184121,0.136168
72,0.074721,9.661240,31.000000,0.884590,0.676306,0.157497,0.136168
73,0.081673,28.120514,82.000000,1.000000,0.741553,0.000000,0.067845
73,0.086176,19.923840,72.000000,0.997896,0.753356,0.047431,0.067845
73,0.086086,18.022953,59.000000,0.986209,0.754468,0.048967,0.067845
73,0.086352,20.032082,58.000000,0.983557,0.757895,0.053634,0.067845
73,0.086444,22.215576,58.000000,0.960031,0.743603,0.062290,0.067845
73,0.084235,10.580538,58.000000,0.924453,0.748273,0.080215,0.067845
73,0.084362,14.497785,46.000000,0.934871,0.758774,0.073675,0.067845
73,0.086193,14.342715,37.000000,0.945138,0.725322,0.073924,0.067845
73,0.078039,6.710439,19.000000,0.942034,0.710756,0.078504,0.067845
73,0.085857,8.561802,11.000000,0.918183,0.738764,0.091962,0.067845
74,0.082624,18.690096,70.000000,0.970871,0.749651,0.000000,0.026584
74,0.081673,18.528887,66.000000,1.000000,0.741553,0.032269,0.026584
74,0.084102,18.439833,66.000000,0.998018,0.749785,0.030911,0.026584
74,0.083523,24.475178,66.000000,0.996485,0.751898,0.027293,0.026584
74,0.084163,12.500297,55.000000,0.989148,0.743318,0.025173,0.026584
74,0.082946,18.744900,55.000000,0.960926,0.745933,0.011442,0.026584
74,0.083526,18.624727,40.000000,0.975098,0.735361,0.020456,0.026584
74,0.084569,12.526447,37.000000,0.983074,0.739295,0.026363,0.026584
74,0.079345,12.828550,30.000000,0.969781,0.727932,0.042579,0.026584
74,0.083488,10.751087,15.000000,0.956889,0.737047,0.022772,0.026584
75,0.082624,15.769592,85.000000,0.970871,0.749651,0.000000,0.019121
75,0.082936,17.470650,78.000000,0.992015,0.751844,0.021548,0.019121
75,0.084669,17.441650,57.000000,0.983986,0.761693,0.028585,0.019121
75,0.082040,15.932495,57.000000,0.961494,0.750027,0.011053,0.019121
75,0.082822,27.648203,51.000000,0.979105,0.746592,0.009294,0.019121
75,0.082540,9.645660,49.000000,0.980973,0.742336,0.013651,0.019121
75,0.082764,11.674683,47.000000,0.977406,0.734127,0.020524,0.019121
75,0.082571,7.557890,32.000000,0.987544,0.751670,0.016871,0.019121
75,0.079686,4.075653,27.000000,0.964014,0.738325,0.033318,0.019121
75,0.084030,9.625763,17.000000,0.973759,0.742016,0.017242,0.019121
76,0.083556,10.733719,69.000000,0.992858,0.746857,0.000000,0.025188
76,0.082624,11.238489,67.000000,0.970871,0.749651,0.024137,0.025188
